Date,Year,Month,Month_Name,Min Temperature(°C),Max Temperature(°C),Average Temperature(°C),Precipitation(mm),Wind(km/h),Relative Humidity,Solar(W/m²)
1979-11-26,1979,11,November,23.435,43.461,33.448,2.225,1.725,0.643,24.517
1979-11-27,1979,11,November,23.152,35.251,29.202,0.0,2.625,0.646,27.966
1979-11-28,1979,11,November,25.537,35.067,30.302,0.0,4.785,0.611,27.41
1979-11-29,1979,11,November,26.691,34.368,30.53,1.598,5.641,0.612,28.115
1979-11-30,1979,11,November,27.178,34.385,30.782,1.88,5.452,0.602,25.557
1979-12-01,1979,12,December,26.252,35.044,30.648,0.0,4.448,0.598,25.445
1979-12-02,1979,12,December,23.048,42.931,32.99,0.0,2.265,0.614,28.352
1979-12-03,1979,12,December,23.254,41.616,32.435,2.197,1.68,0.616,27.461
1979-12-04,1979,12,December,22.644,37.28,29.962,2.887,2.003,0.668,20.349
1979-12-05,1979,12,December,23.716,34.347,29.032,0.0,2.424,0.613,22.784
1979-12-06,1979,12,December,23.253,31.067,27.16,1.82,2.172,0.676,7.943
1979-12-07,1979,12,December,23.965,35.575,29.77,0.0,2.423,0.609,27.292
1979-12-08,1979,12,December,24.836,34.545,29.69,0.039,3.616,0.577,25.011
1979-12-09,1979,12,December,24.568,34.101,29.334,0.0,4.609,0.541,28.955
1979-12-10,1979,12,December,25.438,34.468,29.953,0.0,4.232,0.562,25.277
1979-12-11,1979,12,December,24.253,34.585,29.419,0.0,3.661,0.584,28.793
1979-12-12,1979,12,December,23.688,35.925,29.806,0.0,2.725,0.628,29.012
1979-12-13,1979,12,December,23.215,38.376,30.795,0.0,2.171,0.658,28.965
1979-12-14,1979,12,December,20.21,36.141,28.176,0.0,1.604,0.671,29.151
1979-12-15,1979,12,December,21.49,34.575,28.032,0.0,3.05,0.585,29.268
1979-12-16,1979,12,December,24.618,34.591,29.604,0.0,4.053,0.498,27.635
1979-12-17,1979,12,December,23.689,34.818,29.254,0.0,3.438,0.586,24.306
1979-12-18,1979,12,December,25.938,34.179,30.059,0.786,3.304,0.607,24.39
1979-12-19,1979,12,December,26.343,35.352,30.847,0.0,4.328,0.599,26.36
1979-12-20,1979,12,December,26.599,33.28,29.94,5.061,4.608,0.645,27.978
1979-12-21,1979,12,December,26.701,31.721,29.211,13.276,4.119,0.674,25.708
1979-12-22,1979,12,December,25.966,31.98,28.973,5.479,3.854,0.685,22.619
1979-12-23,1979,12,December,25.524,34.183,29.854,2.72,2.65,0.67,21.509
1979-12-24,1979,12,December,24.657,37.434,31.045,0.288,2.555,0.654,27.687
1979-12-25,1979,12,December,23.056,33.137,28.096,1.917,2.488,0.705,28.232
1979-12-26,1979,12,December,24.578,35.468,30.023,2.86,2.142,0.714,27.781
1979-12-27,1979,12,December,24.063,32.832,28.447,6.406,2.074,0.687,28.089
1979-12-28,1979,12,December,25.454,34.534,29.994,3.189,2.137,0.669,21.432
1979-12-29,1979,12,December,24.292,38.976,31.634,2.132,1.72,0.666,28.381
1979-12-30,1979,12,December,24.976,33.542,29.259,4.062,2.312,0.702,28.208
1979-12-31,1979,12,December,24.559,30.547,27.553,13.007,2.24,0.764,27.98
1980-01-01,1980,1,January,25.929,30.043,27.986,12.377,2.55,0.752,26.529
1980-01-02,1980,1,January,24.956,28.895,26.926,24.002,2.367,0.828,26.699
1980-01-03,1980,1,January,25.577,29.289,27.433,23.164,3.16,0.811,27.873
1980-01-04,1980,1,January,25.599,29.579,27.589,15.631,4.102,0.8,27.933
1980-01-05,1980,1,January,25.909,30.111,28.01,10.748,5.724,0.779,26.435
1980-01-06,1980,1,January,26.02,30.779,28.4,3.818,7.227,0.739,26.986
1980-01-07,1980,1,January,25.964,28.509,27.236,31.383,7.793,0.826,18.875
1980-01-08,1980,1,January,25.134,29.19,27.162,24.987,5.743,0.819,19.563
1980-01-09,1980,1,January,25.852,30.215,28.034,3.394,4.119,0.76,20.882
1980-01-10,1980,1,January,26.64,30.77,28.705,5.967,3.455,0.746,26.355
1980-01-11,1980,1,January,25.899,32.804,29.352,3.629,2.675,0.734,27.705
1980-01-12,1980,1,January,25.92,30.778,28.349,19.384,2.116,0.794,25.006
1980-01-13,1980,1,January,25.536,33.499,29.518,3.44,1.788,0.763,26.627
1980-01-14,1980,1,January,26.328,30.834,28.581,5.205,1.783,0.782,11.321
1980-01-15,1980,1,January,25.085,31.809,28.447,7.872,1.691,0.759,28.248
1980-01-16,1980,1,January,25.674,29.839,27.756,5.764,1.93,0.799,17.602
1980-01-17,1980,1,January,25.751,32.429,29.09,9.325,1.438,0.75,26.671
1980-01-18,1980,1,January,25.912,33.701,29.806,12.61,2.532,0.776,27.981
1980-01-19,1980,1,January,25.772,32.737,29.254,11.683,1.951,0.762,28.112
1980-01-20,1980,1,January,25.575,36.506,31.04,4.594,1.621,0.705,27.086
1980-01-21,1980,1,January,24.904,32.85,28.877,9.235,1.001,0.773,24.896
1980-01-22,1980,1,January,25.04,30.844,27.942,13.393,1.408,0.802,24.314
1980-01-23,1980,1,January,25.126,32.75,28.938,5.716,1.959,0.742,27.217
1980-01-24,1980,1,January,25.966,34.072,30.019,8.782,1.502,0.718,27.498
1980-01-25,1980,1,January,25.345,33.604,29.474,18.23,1.422,0.765,27.842
1980-01-26,1980,1,January,25.16,33.294,29.227,9.402,1.354,0.784,27.44
1980-01-27,1980,1,January,25.13,29.52,27.325,9.634,2.511,0.814,28.196
1980-01-28,1980,1,January,24.74,36.17,30.455,1.478,1.774,0.752,28.435
1980-01-29,1980,1,January,24.502,36.486,30.494,2.11,1.147,0.734,28.907
1980-01-30,1980,1,January,24.773,31.425,28.099,7.824,1.9,0.779,28.629
1980-01-31,1980,1,January,24.864,28.773,26.818,16.874,2.245,0.838,27.869
1980-02-01,1980,2,February,24.944,28.894,26.919,22.29,2.446,0.84,28.188
1980-02-02,1980,2,February,24.901,28.007,26.454,20.824,3.101,0.861,27.302
1980-02-03,1980,2,February,25.39,29.023,27.206,7.467,3.98,0.836,19.515
1980-02-04,1980,2,February,26.083,29.659,27.871,7.605,3.861,0.805,26.119
1980-02-05,1980,2,February,25.721,29.438,27.58,10.985,4.546,0.816,18.432
1980-02-06,1980,2,February,25.53,27.648,26.589,17.262,3.543,0.861,10.849
1980-02-07,1980,2,February,25.339,28.949,27.144,17.312,3.222,0.846,27.747
1980-02-08,1980,2,February,23.967,28.24,26.103,19.84,2.086,0.883,23.335
1980-02-09,1980,2,February,25.23,28.615,26.922,13.158,4.034,0.86,26.647
1980-02-10,1980,2,February,25.8,28.705,27.252,17.954,4.622,0.833,27.75
1980-02-11,1980,2,February,25.973,28.702,27.338,24.561,4.765,0.838,26.491
1980-02-12,1980,2,February,25.958,28.78,27.369,23.818,3.655,0.84,24.894
1980-02-13,1980,2,February,25.56,28.262,26.911,16.358,3.832,0.86,21.319
1980-02-14,1980,2,February,25.306,27.998,26.652,18.128,4.11,0.876,21.367
1980-02-15,1980,2,February,25.067,25.56,25.313,23.294,3.486,0.918,1.576
1980-02-16,1980,2,February,24.137,26.332,25.234,74.187,4.32,0.916,8.904
1980-02-17,1980,2,February,24.887,28.262,26.574,5.176,3.346,0.827,22.277
1980-02-18,1980,2,February,25.15,28.915,27.032,9.414,2.87,0.819,27.992
1980-02-19,1980,2,February,25.065,29.289,27.177,5.584,3.037,0.809,26.512
1980-02-20,1980,2,February,25.603,30.446,28.025,0.731,2.965,0.785,27.472
1980-02-21,1980,2,February,25.842,30.846,28.344,2.868,2.956,0.804,27.844
1980-02-22,1980,2,February,25.754,29.133,27.444,11.331,3.283,0.823,23.723
1980-02-23,1980,2,February,25.173,29.376,27.274,6.23,3.042,0.836,22.125
1980-02-24,1980,2,February,25.318,29.541,27.43,14.511,2.103,0.81,27.75
1980-02-25,1980,2,February,25.967,31.245,28.606,0.0,2.55,0.777,28.264
1980-02-26,1980,2,February,24.352,34.394,29.373,5.644,1.573,0.764,28.255
1980-02-27,1980,2,February,25.209,36.344,30.776,1.89,1.672,0.727,28.092
1980-02-28,1980,2,February,24.961,30.709,27.835,17.154,1.347,0.813,25.636
1980-02-29,1980,2,February,25.099,32.757,28.928,5.818,1.533,0.803,27.169
1980-03-01,1980,3,March,25.378,31.003,28.19,2.832,2.839,0.77,28.026
1980-03-02,1980,3,March,25.478,28.868,27.173,29.859,3.176,0.84,26.471
1980-03-03,1980,3,March,25.388,28.629,27.008,22.725,2.516,0.863,21.313
1980-03-04,1980,3,March,25.489,29.178,27.334,17.639,2.869,0.844,26.688
1980-03-05,1980,3,March,25.188,29.631,27.41,14.66,2.379,0.842,27.201
1980-03-06,1980,3,March,24.341,32.76,28.55,6.329,1.295,0.82,20.522
1980-03-07,1980,3,March,23.924,32.501,28.212,7.783,1.359,0.795,27.748
1980-03-08,1980,3,March,24.543,33.647,29.095,13.295,1.135,0.802,27.346
1980-03-09,1980,3,March,25.179,31.052,28.115,18.467,1.86,0.828,27.179
1980-03-10,1980,3,March,24.735,29.887,27.311,17.418,1.546,0.833,25.553
1980-03-11,1980,3,March,25.229,27.958,26.594,24.415,2.456,0.893,11.802
1980-03-12,1980,3,March,25.129,28.92,27.025,15.134,1.723,0.869,14.527
1980-03-13,1980,3,March,24.724,31.813,28.268,15.86,1.218,0.856,26.494
1980-03-14,1980,3,March,24.301,30.997,27.649,6.434,1.643,0.846,24.152
1980-03-15,1980,3,March,24.904,30.754,27.829,3.727,3.355,0.786,27.034
1980-03-16,1980,3,March,25.004,27.517,26.26,9.679,4.117,0.857,11.545
1980-03-17,1980,3,March,24.161,29.476,26.818,24.733,3.527,0.845,23.674
1980-03-18,1980,3,March,25.751,29.893,27.822,4.786,3.304,0.801,26.289
1980-03-19,1980,3,March,25.616,28.569,27.092,15.858,2.568,0.854,24.411
1980-03-20,1980,3,March,25.176,28.15,26.663,24.86,2.556,0.881,22.317
1980-03-21,1980,3,March,24.423,26.101,25.262,27.172,3.693,0.895,6.302
1980-03-22,1980,3,March,24.612,27.821,26.216,1.088,2.276,0.817,9.076
1980-03-23,1980,3,March,24.518,32.871,28.694,16.349,1.236,0.826,18.014
1980-03-24,1980,3,March,24.587,27.785,26.186,3.509,1.559,0.861,8.237
1980-03-25,1980,3,March,23.428,30.442,26.935,0.191,1.463,0.781,21.103
1980-03-26,1980,3,March,24.41,27.422,25.916,30.964,3.286,0.89,9.742
1980-03-27,1980,3,March,24.176,25.954,25.065,60.045,4.161,0.924,9.454
1980-03-28,1980,3,March,24.409,27.035,25.722,33.706,4.109,0.892,18.547
1980-03-29,1980,3,March,24.335,28.909,26.622,23.634,2.951,0.844,24.114
1980-03-30,1980,3,March,23.813,29.818,26.816,3.629,1.822,0.834,24.002
1980-03-31,1980,3,March,24.743,30.76,27.752,0.182,2.334,0.791,22.903
1980-04-01,1980,4,April,24.189,30.047,27.118,3.095,2.368,0.814,25.753
1980-04-02,1980,4,April,24.283,28.931,26.607,8.219,2.878,0.827,25.491
1980-04-03,1980,4,April,24.02,29.942,26.981,3.605,3.391,0.803,25.224
1980-04-04,1980,4,April,24.519,30.201,27.36,2.287,3.128,0.763,25.406
1980-04-05,1980,4,April,24.849,30.634,27.742,0.405,3.88,0.722,24.869
1980-04-06,1980,4,April,24.377,31.016,27.696,0.0,3.93,0.674,25.795
1980-04-07,1980,4,April,24.799,30.743,27.771,0.0,4.993,0.637,25.754
1980-04-08,1980,4,April,24.739,30.274,27.507,0.0,5.452,0.656,23.048
1980-04-09,1980,4,April,25.659,29.477,27.568,0.0,6.5,0.672,15.252
1980-04-10,1980,4,April,25.838,30.91,28.374,0.014,6.101,0.669,23.232
1980-04-11,1980,4,April,25.897,31.425,28.661,0.0,6.019,0.681,24.553
1980-04-12,1980,4,April,26.004,30.294,28.149,0.127,5.559,0.716,16.833
1980-04-13,1980,4,April,25.505,29.832,27.668,1.727,5.476,0.738,19.053
1980-04-14,1980,4,April,25.476,30.554,28.015,0.529,5.609,0.724,19.916
1980-04-15,1980,4,April,25.574,29.63,27.602,1.418,4.909,0.74,19.636
1980-04-16,1980,4,April,25.005,30.188,27.596,1.699,4.823,0.761,21.778
1980-04-17,1980,4,April,25.279,28.591,26.935,0.841,5.168,0.763,12.707
1980-04-18,1980,4,April,25.935,30.033,27.984,0.0,5.214,0.721,10.485
1980-04-19,1980,4,April,25.34,31.109,28.224,0.0,5.077,0.701,23.066
1980-04-20,1980,4,April,25.23,31.433,28.332,0.027,4.849,0.659,23.97
1980-04-21,1980,4,April,24.527,31.655,28.091,0.0,3.658,0.629,23.864
1980-04-22,1980,4,April,24.739,33.4,29.069,0.0,2.189,0.647,23.309
1980-04-23,1980,4,April,23.488,33.56,28.524,0.402,1.636,0.706,20.326
1980-04-24,1980,4,April,25.076,33.566,29.321,0.573,1.564,0.731,22.135
1980-04-25,1980,4,April,22.849,29.3,26.074,0.419,0.834,0.8,8.367
1980-04-26,1980,4,April,24.818,33.614,29.216,4.858,1.489,0.745,16.581
1980-04-27,1980,4,April,24.054,30.809,27.432,1.988,2.358,0.791,16.411
1980-04-28,1980,4,April,24.662,32.172,28.417,1.016,4.534,0.713,23.058
1980-04-29,1980,4,April,26.498,31.15,28.824,0.0,6.535,0.656,16.335
1980-04-30,1980,4,April,25.789,31.192,28.49,0.0,5.953,0.623,22.888
1980-05-01,1980,5,May,25.906,31.233,28.569,0.0,5.913,0.614,20.573
1980-05-02,1980,5,May,25.786,30.981,28.384,0.0,5.334,0.664,17.655
1980-05-03,1980,5,May,25.039,31.663,28.351,0.0,4.834,0.681,22.535
1980-05-04,1980,5,May,25.367,32.046,28.706,0.0,5.29,0.683,22.495
1980-05-05,1980,5,May,25.956,31.649,28.803,0.0,5.489,0.675,21.758
1980-05-06,1980,5,May,24.966,31.956,28.461,0.0,4.584,0.675,22.516
1980-05-07,1980,5,May,24.882,31.713,28.298,0.06,3.864,0.688,22.373
1980-05-08,1980,5,May,24.129,33.543,28.836,0.0,2.486,0.644,22.532
1980-05-09,1980,5,May,22.658,36.895,29.777,0.0,1.485,0.658,22.669
1980-05-10,1980,5,May,22.174,32.603,27.388,0.0,2.509,0.624,22.446
1980-05-11,1980,5,May,23.902,31.633,27.768,0.0,3.983,0.612,22.27
1980-05-12,1980,5,May,24.575,31.633,28.104,0.0,4.598,0.62,22.1
1980-05-13,1980,5,May,24.448,31.593,28.02,0.127,4.245,0.653,20.378
1980-05-14,1980,5,May,24.923,31.281,28.102,0.0,4.953,0.652,19.536
1980-05-15,1980,5,May,24.854,29.672,27.263,0.376,4.925,0.698,16.751
1980-05-16,1980,5,May,25.541,31.564,28.553,0.0,5.565,0.658,21.433
1980-05-17,1980,5,May,25.482,30.988,28.235,0.007,5.756,0.642,19.971
1980-05-18,1980,5,May,25.284,31.169,28.226,0.0,5.769,0.613,21.535
1980-05-19,1980,5,May,25.417,30.002,27.71,0.0,5.764,0.615,14.911
1980-05-20,1980,5,May,25.753,28.085,26.919,1.142,6.023,0.718,7.326
1980-05-21,1980,5,May,23.82,25.627,24.724,96.733,4.713,0.888,0.398
1980-05-22,1980,5,May,24.327,29.341,26.834,15.158,2.461,0.872,16.842
1980-05-23,1980,5,May,24.099,33.8,28.95,4.304,2.253,0.819,19.649
1980-05-24,1980,5,May,24.777,31.688,28.232,2.228,3.619,0.783,20.412
1980-05-25,1980,5,May,25.495,31.914,28.705,0.0,4.801,0.72,20.676
1980-05-26,1980,5,May,25.866,31.649,28.758,0.0,5.237,0.7,20.629
1980-05-27,1980,5,May,25.738,30.688,28.213,0.0,4.202,0.73,17.365
1980-05-28,1980,5,May,25.444,30.813,28.128,0.031,4.582,0.709,20.459
1980-05-29,1980,5,May,24.9,31.936,28.418,0.0,3.952,0.671,20.725
1980-05-30,1980,5,May,24.784,31.81,28.297,0.0,3.562,0.679,20.573
1980-05-31,1980,5,May,24.593,31.6,28.096,0.0,4.101,0.694,20.701
1980-06-01,1980,6,June,24.808,30.803,27.806,0.0,4.547,0.706,19.313
1980-06-02,1980,6,June,24.889,31.676,28.282,0.072,4.653,0.669,16.959
1980-06-03,1980,6,June,24.511,30.88,27.696,0.0,4.868,0.66,20.664
1980-06-04,1980,6,June,23.781,30.508,27.144,0.0,5.068,0.615,20.77
1980-06-05,1980,6,June,22.652,31.233,26.943,0.0,3.519,0.629,20.825
1980-06-06,1980,6,June,23.678,30.571,27.124,0.017,4.307,0.659,19.168
1980-06-07,1980,6,June,23.829,29.937,26.883,0.0,5.108,0.652,20.399
1980-06-08,1980,6,June,23.929,29.43,26.679,0.106,4.865,0.651,10.146
1980-06-09,1980,6,June,24.234,26.089,25.162,1.088,4.444,0.759,3.008
1980-06-10,1980,6,June,24.729,28.273,26.501,0.311,5.203,0.704,14.438
1980-06-11,1980,6,June,24.227,30.347,27.287,0.003,5.053,0.643,16.557
1980-06-12,1980,6,June,24.793,30.751,27.772,0.021,5.441,0.605,20.062
1980-06-13,1980,6,June,24.434,30.928,27.681,0.0,4.998,0.609,19.796
1980-06-14,1980,6,June,24.776,30.956,27.866,0.021,5.185,0.646,18.98
1980-06-15,1980,6,June,24.627,30.934,27.78,0.0,5.285,0.617,20.204
1980-06-16,1980,6,June,23.914,29.839,26.876,0.0,4.887,0.626,19.271
1980-06-17,1980,6,June,23.28,28.728,26.004,0.0,4.871,0.621,16.856
1980-06-18,1980,6,June,23.064,29.853,26.458,0.0,4.937,0.616,20.418
1980-06-19,1980,6,June,23.261,30.153,26.707,0.0,4.1,0.598,16.509
1980-06-20,1980,6,June,22.178,29.777,25.978,0.0,3.379,0.614,18.39
1980-06-21,1980,6,June,22.638,28.438,25.538,0.0,5.262,0.642,20.307
1980-06-22,1980,6,June,23.072,28.57,25.821,0.0,6.162,0.59,19.498
1980-06-23,1980,6,June,23.108,29.633,26.37,0.0,5.944,0.601,20.359
1980-06-24,1980,6,June,23.389,29.75,26.569,0.0,5.572,0.624,19.642
1980-06-25,1980,6,June,23.308,30.184,26.746,0.0,5.309,0.616,20.36
1980-06-26,1980,6,June,23.169,29.195,26.182,0.422,4.502,0.721,14.297
1980-06-27,1980,6,June,23.608,30.16,26.884,0.007,5.625,0.637,20.139
1980-06-28,1980,6,June,22.938,30.488,26.713,0.0,4.644,0.654,20.37
1980-06-29,1980,6,June,23.414,31.123,27.269,0.0,4.926,0.59,18.609
1980-06-30,1980,6,June,23.183,29.901,26.542,0.0,4.869,0.646,20.203
1980-07-01,1980,7,July,22.917,30.209,26.563,0.0,4.057,0.645,20.037
1980-07-02,1980,7,July,22.084,30.818,26.451,0.0,4.774,0.585,17.002
1980-07-03,1980,7,July,23.234,31.245,27.24,0.0,4.677,0.567,20.045
1980-07-04,1980,7,July,22.136,29.529,25.832,0.0,4.536,0.633,20.066
1980-07-05,1980,7,July,21.642,28.933,25.288,0.0,5.236,0.594,19.894
1980-07-06,1980,7,July,22.014,28.829,25.422,0.0,4.867,0.642,20.51
1980-07-07,1980,7,July,21.983,24.107,23.045,1.291,4.637,0.745,2.932
1980-07-08,1980,7,July,21.307,27.206,24.256,0.182,4.403,0.688,10.73
1980-07-09,1980,7,July,20.359,29.296,24.828,0.0,2.847,0.653,20.019
1980-07-10,1980,7,July,19.738,29.716,24.727,0.0,3.023,0.656,20.213
1980-07-11,1980,7,July,22.745,28.508,25.626,0.616,5.746,0.666,14.502
1980-07-12,1980,7,July,22.373,26.616,24.495,0.423,5.189,0.639,13.089
1980-07-13,1980,7,July,21.035,27.2,24.118,0.449,4.341,0.707,9.251
1980-07-14,1980,7,July,22.777,29.42,26.098,0.0,5.157,0.649,20.455
1980-07-15,1980,7,July,22.385,29.918,26.152,0.113,4.847,0.656,13.57
1980-07-16,1980,7,July,21.851,29.466,25.658,0.0,5.114,0.636,21.145
1980-07-17,1980,7,July,22.244,28.082,25.163,0.0,5.109,0.663,19.397
1980-07-18,1980,7,July,23.546,26.616,25.081,0.288,5.379,0.683,5.753
1980-07-19,1980,7,July,23.328,27.751,25.54,0.01,5.384,0.66,11.255
1980-07-20,1980,7,July,22.629,26.097,24.363,0.776,4.532,0.713,6.481
1980-07-21,1980,7,July,23.148,26.384,24.766,1.02,4.25,0.721,3.814
1980-07-22,1980,7,July,22.616,29.436,26.026,0.0,5.249,0.631,20.478
1980-07-23,1980,7,July,23.235,28.295,25.765,0.168,4.443,0.716,12.81
1980-07-24,1980,7,July,23.613,27.887,25.75,0.563,4.51,0.772,11.551
1980-07-25,1980,7,July,23.514,29.544,26.529,1.243,3.206,0.767,8.269
1980-07-26,1980,7,July,22.481,30.167,26.324,0.651,3.261,0.736,16.331
1980-07-27,1980,7,July,23.832,30.332,27.082,0.048,3.674,0.687,12.831
1980-07-28,1980,7,July,23.561,30.905,27.233,0.0,4.622,0.658,19.911
1980-07-29,1980,7,July,22.235,30.09,26.162,0.0,5.136,0.592,22.438
1980-07-30,1980,7,July,21.588,29.601,25.594,0.0,4.371,0.618,22.297
1980-07-31,1980,7,July,21.087,31.208,26.148,0.0,2.924,0.619,21.972
1980-08-01,1980,8,August,21.975,29.7,25.838,0.0,5.094,0.657,21.972
1980-08-02,1980,8,August,21.869,29.03,25.45,0.0,5.698,0.643,22.203
1980-08-03,1980,8,August,22.003,29.482,25.742,0.0,5.426,0.639,22.269
1980-08-04,1980,8,August,22.919,24.846,23.882,0.597,5.978,0.693,5.818
1980-08-05,1980,8,August,22.327,24.697,23.512,1.641,6.248,0.738,4.637
1980-08-06,1980,8,August,22.716,24.489,23.602,0.745,5.68,0.711,3.849
1980-08-07,1980,8,August,22.393,27.695,25.044,0.742,5.316,0.674,6.777
1980-08-08,1980,8,August,22.3,26.455,24.377,0.251,6.344,0.651,9.243
1980-08-09,1980,8,August,22.48,24.526,23.503,0.312,6.937,0.616,3.888
1980-08-10,1980,8,August,22.065,25.486,23.776,1.068,6.464,0.699,4.669
1980-08-11,1980,8,August,22.598,28.081,25.34,1.826,6.269,0.685,16.857
1980-08-12,1980,8,August,22.516,24.86,23.688,0.687,5.917,0.712,4.605
1980-08-13,1980,8,August,21.885,29.557,25.721,1.195,5.498,0.685,17.273
1980-08-14,1980,8,August,23.783,28.775,26.279,0.065,5.388,0.657,11.477
1980-08-15,1980,8,August,23.868,28.767,26.318,0.0,5.259,0.701,18.686
1980-08-16,1980,8,August,23.837,29.972,26.904,0.007,5.86,0.652,22.351
1980-08-17,1980,8,August,23.613,30.414,27.014,0.027,5.455,0.652,21.544
1980-08-18,1980,8,August,24.114,28.039,26.077,0.148,6.314,0.675,10.675
1980-08-19,1980,8,August,24.218,25.989,25.104,0.896,6.168,0.717,4.033
1980-08-20,1980,8,August,24.439,30.426,27.432,0.0,6.6,0.676,22.777
1980-08-21,1980,8,August,24.095,27.987,26.041,0.117,7.033,0.656,8.497
1980-08-22,1980,8,August,23.011,29.45,26.23,0.003,6.321,0.616,23.942
1980-08-23,1980,8,August,23.764,28.493,26.128,0.038,5.409,0.648,14.413
1980-08-24,1980,8,August,23.574,30.785,27.18,0.0,5.031,0.653,23.799
1980-08-25,1980,8,August,23.51,31.554,27.532,0.0,4.584,0.669,23.968
1980-08-26,1980,8,August,24.455,32.12,28.287,0.0,4.114,0.636,19.879
1980-08-27,1980,8,August,24.478,31.535,28.007,0.151,5.609,0.65,20.102
1980-08-28,1980,8,August,23.885,30.549,27.217,0.0,6.368,0.635,15.805
1980-08-29,1980,8,August,23.14,30.388,26.764,0.014,6.53,0.617,21.082
1980-08-30,1980,8,August,23.452,26.623,25.038,0.872,6.527,0.712,9.839
1980-08-31,1980,8,August,23.333,25.424,24.378,1.284,6.018,0.732,5.353
1980-09-01,1980,9,September,23.231,25.243,24.237,0.807,5.327,0.721,4.184
1980-09-02,1980,9,September,22.04,30.668,26.354,0.0,4.779,0.621,25.041
1980-09-03,1980,9,September,22.485,31.012,26.748,0.0,5.155,0.613,24.951
1980-09-04,1980,9,September,22.462,26.428,24.445,0.814,5.217,0.681,9.614
1980-09-05,1980,9,September,22.301,25.445,23.873,0.649,5.597,0.659,7.38
1980-09-06,1980,9,September,21.543,29.125,25.334,0.838,5.816,0.607,22.769
1980-09-07,1980,9,September,21.722,27.814,24.768,1.033,6.218,0.623,22.275
1980-09-08,1980,9,September,23.066,26.254,24.66,0.869,5.963,0.625,6.743
1980-09-09,1980,9,September,22.279,25.43,23.854,1.324,5.042,0.722,6.64
1980-09-10,1980,9,September,22.245,31.128,26.687,0.755,5.584,0.61,24.686
1980-09-11,1980,9,September,22.162,27.497,24.83,0.182,4.849,0.687,13.611
1980-09-12,1980,9,September,23.141,33.075,28.108,0.209,3.246,0.648,21.552
1980-09-13,1980,9,September,20.662,32.21,26.436,0.0,4.506,0.599,26.523
1980-09-14,1980,9,September,22.964,31.409,27.186,0.0,6.058,0.518,26.961
1980-09-15,1980,9,September,22.423,29.083,25.753,0.0,5.617,0.649,20.167
1980-09-16,1980,9,September,23.05,31.383,27.216,0.0,4.948,0.631,26.084
1980-09-17,1980,9,September,22.112,32.657,27.384,0.0,3.07,0.672,25.815
1980-09-18,1980,9,September,22.121,32.784,27.452,0.0,3.639,0.676,26.132
1980-09-19,1980,9,September,21.12,33.36,27.24,0.0,4.386,0.616,26.688
1980-09-20,1980,9,September,22.618,32.536,27.577,0.0,4.794,0.561,26.899
1980-09-21,1980,9,September,22.78,32.2,27.49,0.0,4.797,0.542,26.88
1980-09-22,1980,9,September,23.29,31.804,27.547,0.0,5.673,0.496,27.241
1980-09-23,1980,9,September,23.039,30.838,26.938,0.0,5.829,0.483,27.568
1980-09-24,1980,9,September,22.382,30.1,26.241,0.0,5.458,0.545,27.304
1980-09-25,1980,9,September,22.647,30.721,26.684,0.0,5.509,0.6,26.737
1980-09-26,1980,9,September,21.809,30.249,26.029,0.0,4.904,0.592,27.494
1980-09-27,1980,9,September,22.488,31.192,26.84,0.01,5.154,0.577,27.429
